Time,Channel A,Channel B
(s),(V),(V)

2.99393201,-0.08822901,0.50636310
2.99726601,-0.10586870,0.47077850
3.00060001,-0.11468860,0.47077850
3.00393401,-0.11468860,0.46189760
3.00726801,-0.10586870,0.47077850
3.01060201,-0.07940916,0.49745170
3.01393601,-0.08822901,0.48857080
3.01727001,-0.07940916,0.48857080
3.02060401,-0.09704886,0.47077850
3.02393801,-0.10586870,0.45298620
3.02727201,-0.05291910,0.51524400
3.03060601,-0.07940916,0.47077850
3.03394001,-0.05291910,0.49745170
3.03727401,-0.06173895,0.49745170
3.04060801,-0.07940916,0.47077850
3.04394201,-0.07058931,0.47077850
3.04727601,-0.06173895,0.48857080
3.05061001,-0.04409925,0.48857080
3.05394401,-0.04409925,0.48857080
3.05727801,-0.05291910,0.48857080
3.06061201,-0.06173895,0.47077850
3.06394601,-0.05291910,0.47077850
3.06728001,-0.03527940,0.49745170
3.07061401,-0.04409925,0.47965940
3.07394801,-0.03527940,0.48857080
3.07728201,-0.03527940,0.48857080
3.08061601,-0.04409925,0.47077850
3.08395001,-0.05291910,0.47077850
3.08728401,-0.03527940,0.47965940
3.09061801,-0.03527940,0.47077850
3.09395201,-0.01763970,0.49745170
3.09728601,-0.03527940,0.47077850
3.10062001,-0.02645955,0.47077850
3.10395401,-0.01763970,0.48857080
3.10728801,-0.02645955,0.47077850
3.11062201,-0.00881985,0.47965940
3.11395601,-0.01763970,0.47077850
3.11729001,-0.01763970,0.47077850
3.12062401,-0.01763970,0.47077850
3.12395801,-0.01763970,0.47077850
3.12729201,-0.01763970,0.45298620
3.13062601,0.00881985,0.48857080
3.13396001,0.01763970,0.49745170
3.13729401,0.00000000,0.47965940
3.14062801,0.00881985,0.47077850
3.14396201,0.01763970,0.48857080
3.14729601,0.01763970,0.47965940
3.15063001,0.02645955,0.47965940
3.15396401,0.04409925,0.48857080
3.15729801,0.04409925,0.48857080
3.16063201,0.03527940,0.47077850
3.16396601,0.03527940,0.46189760
3.16730001,0.05291910,0.47077850
3.17063401,0.07940916,0.49745170
3.17396801,0.08822901,0.50636310
3.17730201,0.06173895,0.47077850
3.18063601,0.06173895,0.47077850
3.18397001,0.07058931,0.47077850
3.18730401,0.08822901,0.47965940
3.19063801,0.10586870,0.50636310
3.19397201,0.09704886,0.48857080
3.19730601,0.11468860,0.50636310
3.20064001,0.08822901,0.47965940
3.20397401,0.07058931,0.45298620
3.20730801,0.10586870,0.47965940
3.21064201,0.11468860,0.48857080
3.21397601,0.12350840,0.49745170
3.21731001,0.12350840,0.48857080
3.22064401,0.10586870,0.47077850
3.22397801,0.09704886,0.45298620
3.22731201,0.11468860,0.47077850
3.23064601,0.13232830,0.47965940
3.23398001,0.13232830,0.48857080
3.23731401,0.13232830,0.47965940
3.24064801,0.12350840,0.47077850
3.24398201,0.11468860,0.46189760
3.24731601,0.14117860,0.48857080
3.25065001,0.14999850,0.48857080
3.25398401,0.14117860,0.48857080
3.25731801,0.15881830,0.50636310
3.26065201,0.14117860,0.48857080
3.26398601,0.14117860,0.47965940
3.26732001,0.15881830,0.49745170
3.27065401,0.15881830,0.48857080
3.27398801,0.15881830,0.48857080
3.27732201,0.15881830,0.48857080
3.28065601,0.14999850,0.47077850
3.28399001,0.14117860,0.46189760
3.28732401,0.14999850,0.47077850
3.29065801,0.16763820,0.47965940
3.29399201,0.16763820,0.47965940
3.29732601,0.16763820,0.47965940
3.30066001,0.15881830,0.47077850
3.30399401,0.16763820,0.47077850
3.30732801,0.18527790,0.49745170
3.31066201,0.17645800,0.48857080
3.31399601,0.18527790,0.48857080
3.31733001,0.20291760,0.50636310
3.32066401,0.16763820,0.47077850
3.32399801,0.15881830,0.45298620
3.32733201,0.18527790,0.48857080
3.33066601,0.19409770,0.48857080
3.33400001,0.19409770,0.49745170
3.33733401,0.18527790,0.47077850
3.34066801,0.17645800,0.47077850
3.34400201,0.16763820,0.46189760
3.34733601,0.19409770,0.47965940
3.35067001,0.19409770,0.48857080
3.35400401,0.20291760,0.48857080
3.35733801,0.19409770,0.47965940
3.36067201,0.19409770,0.47965940
3.36400601,0.17645800,0.46189760
3.36734001,0.21176790,0.48857080
3.37067401,0.21176790,0.48857080
3.37400801,0.22058780,0.49745170
3.37734201,0.22940760,0.50636310
3.38067601,0.20291760,0.47077850
3.38401001,0.21176790,0.47077850
3.38734401,0.23822750,0.50636310
3.39067801,0.22940760,0.48857080
3.39401201,0.23822750,0.49745170
3.39734601,0.23822750,0.49745170
3.40068001,0.21176790,0.47077850
3.40401401,0.22058780,0.47965940
3.40734801,0.21176790,0.47077850
3.41068201,0.22940760,0.48857080
3.41401601,0.23822750,0.49745170
3.41735001,0.21176790,0.47077850
3.42068401,0.22058780,0.47965940
3.42401801,0.22058780,0.47077850
3.42735201,0.22940760,0.48857080
3.43068601,0.23822750,0.48857080
3.43402001,0.24704730,0.49745170
3.43735401,0.22940760,0.47965940
3.44068801,0.22940760,0.47965940
3.44402201,0.22058780,0.47077850
3.44735601,0.23822750,0.47965940
3.45069001,0.24704730,0.48857080
3.45402401,0.23822750,0.47077850
3.45735801,0.23822750,0.47077850
3.46069201,0.23822750,0.47965940
3.46402601,0.23822750,0.47077850
3.46736001,0.22940760,0.45298620
3.47069401,0.24704730,0.47965940
3.47402801,0.26468700,0.49745170
3.47736201,0.22940760,0.45298620
3.48069601,0.23822750,0.47077850
3.48403001,0.22058780,0.44410540
3.48736401,0.26468700,0.49745170
3.49069801,0.25586720,0.48857080
3.49403201,0.25586720,0.48857080
3.49736601,0.26468700,0.48857080
3.50070001,0.24704730,0.47077850
3.50403401,0.24704730,0.47965940
3.50736801,0.23822750,0.46189760
3.51070201,0.24704730,0.47077850
3.51403601,0.25586720,0.47965940
3.51737001,0.24704730,0.46189760
3.52070401,0.22940760,0.45298620
3.52403801,0.23822750,0.46189760
3.52737201,0.25586720,0.47077850
3.53070601,0.26468700,0.47077850
3.53404001,0.25586720,0.47077850
3.53737401,0.24704730,0.46189760
3.54070801,0.24704730,0.46189760
3.54404201,0.24704730,0.46189760
3.54737601,0.25586720,0.47077850
3.55071001,0.25586720,0.47077850
3.55404401,0.28235720,0.48857080
3.55737801,0.25586720,0.47077850
3.56071201,0.24704730,0.45298620
3.56404601,0.24704730,0.45298620
3.56738001,0.24704730,0.45298620
