Time,Channel A,Channel B
(s),(V),(V)

8.34708372,0.11468860,0.47077850
8.36041772,0.07058931,0.42631310
8.37375172,0.05291910,0.43519400
8.38708572,0.06173895,0.45298620
8.40041972,0.03527940,0.43519400
8.41375372,0.02645955,0.44410540
8.42708772,0.02645955,0.46189760
8.44042172,0.00000000,0.44410540
8.45375572,-0.00881985,0.44410540
8.46708972,-0.02645955,0.44410540
8.48042371,-0.03527940,0.43519400
8.49375771,-0.05291910,0.43519400
8.50709171,-0.04409925,0.43519400
8.52042571,-0.07058931,0.41743220
8.53375971,-0.08822901,0.40852080
8.54709371,-0.11468860,0.40852080
8.56042771,-0.14999850,0.39963990
8.57376171,-0.16763820,0.39075900
8.58709571,-0.16763820,0.39963990
8.60042971,-0.19409770,0.38184760
8.61376371,-0.21176790,0.38184760
8.62709771,-0.19409770,0.40852080
8.64043171,-0.23822750,0.38184760
8.65376571,-0.25586720,0.37296670
8.66709971,-0.24704730,0.39963990
8.68043371,-0.25586720,0.39963990
8.69376771,-0.29117710,0.38184760
8.70710171,-0.29117710,0.39075900
8.72043571,-0.31763660,0.38184760
8.73376971,-0.34409620,0.37296670
8.74710371,-0.32645650,0.39963990
8.76043771,-0.37058620,0.36405530
8.77377171,-0.38822600,0.36405530
8.78710570,-0.37940610,0.39075900
8.80043970,-0.40586570,0.36405530
8.81377370,-0.43235570,0.35517440
8.82710770,-0.42353590,0.36405530
8.84044170,-0.43235570,0.36405530
8.85377570,-0.46763510,0.34629350
8.86710970,-0.45881530,0.36405530
8.88044370,-0.47645500,0.36405530
8.89377770,-0.51176490,0.33738210
8.90711170,-0.49412520,0.34629350
8.92044570,-0.52058480,0.32850120
8.93377970,-0.52058480,0.32850120
8.94711370,-0.51176490,0.32850120
8.96044770,-0.51176490,0.33738210
8.97378170,-0.52940460,0.31070890
8.98711570,-0.51176490,0.33738210
9.00044970,-0.53822450,0.30182810
9.01378370,-0.54704430,0.29291670
9.02711770,-0.53822450,0.30182810
9.04045170,-0.52940460,0.30182810
9.05378570,-0.53822450,0.29291670
9.06711970,-0.51176490,0.30182810
9.08045369,-0.52940460,0.28403580
9.09378769,-0.52940460,0.28403580
9.10712169,-0.51176490,0.29291670
9.12045569,-0.53822450,0.25736260
9.13378969,-0.52940460,0.25736260
9.14712369,-0.50294510,0.27512440
9.16045769,-0.47645500,0.29291670
9.17379169,-0.51176490,0.25736260
9.18712569,-0.48527480,0.27512440
9.20045969,-0.45881530,0.28403580
9.21379369,-0.47645500,0.24845120
9.22712769,-0.44117560,0.27512440
9.24046169,-0.43235570,0.26624350
9.25379569,-0.42353590,0.25736260
9.26712969,-0.37940610,0.28403580
9.28046369,-0.40586570,0.23957030
9.29379769,-0.39704580,0.23957030
9.30713169,-0.37058620,0.23957030
9.32046569,-0.35294650,0.24845120
9.33379969,-0.35294650,0.23957030
9.34713369,-0.32645650,0.24845120
9.36046769,-0.31763660,0.23957030
9.37380168,-0.29999690,0.23957030
9.38713568,-0.25586720,0.26624350
9.40046968,-0.26468700,0.24845120
9.41380368,-0.26468700,0.22177800
9.42713768,-0.22058780,0.25736260
9.44047168,-0.21176790,0.25736260
9.45380568,-0.22940760,0.22177800
9.46713968,-0.18527790,0.25736260
9.48047368,-0.17645800,0.25736260
9.49380768,-0.18527790,0.24845120
9.50714168,-0.14999850,0.29291670
9.52047568,-0.14117860,0.30182810
9.53380968,-0.12350840,0.29291670
9.54714368,-0.06173895,0.32850120
9.56047768,-0.07058931,0.31958980
9.57381168,-0.05291910,0.31070890
9.58714568,-0.02645955,0.32850120
9.60047968,-0.01763970,0.32850120
9.61381368,-0.01763970,0.32850120
9.62714768,0.01763970,0.35517440
9.64048168,0.01763970,0.32850120
9.65381568,0.01763970,0.32850120
9.66714968,0.03527940,0.34629350
9.68048367,0.03527940,0.33738210
9.69381767,0.05291910,0.33738210
9.70715167,0.07940916,0.36405530
9.72048567,0.08822901,0.35517440
9.73381967,0.07940916,0.33738210
9.74715367,0.10586870,0.35517440
9.76048767,0.10586870,0.34629350
9.77382167,0.11468860,0.34629350
9.78715567,0.14117860,0.38184760
9.80048967,0.13232830,0.35517440
